36762	1.034363	0.626019	1
63157	6.140776	0.793504	1
22725	14.410874	0.662273	3
53280	1.588007	0.051193	1
32202	9.225733	1.095896	3
8139	5.943901	1.461301	2
10340	4.276198	0.613571	2
43173	9.462000	0.745460	3
47433	4.665534	0.929487	1
39734	10.312733	0.739573	3
69351	11.078869	0.879842	1
76369	10.071911	0.584364	1
23570	0.447670	0.985543	1
8001	0.000000	1.600778	2
40583	7.554765	1.286284	3
10950	0.000000	1.271956	2
80879	15.529743	1.377588	1
18896	0.829699	0.908750	2
11578	7.285627	0.308230	2
16096	10.155547	0.467458	3
48468	0.000000	1.596698	1
10565	3.847013	1.658240	2
13399	4.638233	0.252915	2
35905	2.533305	0.645602	1
81120	13.356410	0.794621	1
5227	0.000000	0.900917	2
2701	1.307909	0.765472	2
55133	8.404620	0.809671	3
51655	12.086433	0.322911	3
15169	8.154864	1.218801	2
25887	3.191462	0.510540	1
9395	4.453214	0.729795	2
6203	4.729349	0.575056	2
26904	11.194271	0.260199	3
10232	1.891044	0.170370	2
46221	2.683835	0.826239	1
50020	1.971796	1.317820	1
36996	11.964327	1.513378	3
41352	12.014684	1.294333	3
7059	0.000000	1.007920	2
6435	6.707061	0.041095	2
15907	10.616130	1.091488	3
5598	4.928040	1.457251	2
26865	3.945419	0.682066	1
78116	10.846485	0.221912	1
49298	8.925187	1.531151	3
48220	1.414504	0.632651	1
45779	6.017722	1.143569	3
41520	2.229746	0.394979	1
71599	8.386446	0.094830	1
19857	3.177278	1.281090	2
57686	9.737132	0.196116	1
29730	0.248844	0.743844	1
54161	9.138105	0.058986	3
5744	0.000000	0.391988	2
26745	6.441083	0.415728	3
6106	2.217145	1.128519	2
16407	8.307246	0.976897	3
32612	10.421495	1.435395	3
11470	11.492258	0.275129	2
63323	12.145130	1.095495	1
11179	8.276072	1.445476	2
11740	1.868637	1.592710	2
59052	8.759952	0.554440	1
32171	12.026133	0.888569	3
6515	2.728810	0.567545	2
69080	7.695099	0.660195	1
